2019-06-05 06:48:06,1,2,11971.169921875
2019-06-05 06:48:22,2,0,11971.169921875
2019-06-05 06:48:46,3,-4,11971.169921875
2019-06-05 06:48:40,4,-9,11971.169921875
2019-06-05 06:49:01,5,-15,11971.169921875
2019-06-05 06:49:28,6,-15,11971.169921875
2019-06-05 06:49:39,7,-11,11971.169921875
2019-06-05 06:50:26,8,-13,11971.169921875
2019-06-05 06:50:48,9,-14,11971.169921875
2019-06-05 06:51:15,10,-6,11971.169921875
2019-06-05 06:51:33,11,-2,11971.169921875
2019-06-05 06:51:55,12,1,11971.169921875
2019-06-05 06:52:17,13,1,11971.169921875
2019-06-05 06:52:40,14,3,11971.169921875
2019-06-05 06:52:35,15,5,11971.169921875
2019-06-05 06:53:05,16,9,11971.169921875
2019-06-05 06:53:24,17,8,11971.169921875
2019-06-05 06:54:06,18,7,11971.169921875
2019-06-05 06:54:34,19,3,11971.169921875
2019-06-05 06:54:47,20,0,11971.169921875
2019-06-05 06:55:06,21,-1,11971.169921875
2019-06-05 06:55:24,22,1,11971.169921875
2019-06-05 06:55:59,23,3,11971.169921875
2019-06-05 06:56:43,24,3,11971.169921875
2019-06-05 06:57:29,25,2,11971.169921875
2019-06-05 06:57:49,26,1,11971.169921875
2019-06-05 06:58:06,27,-1,11971.169921875
2019-06-05 06:58:36,28,0,11971.169921875
2019-06-05 06:59:26,29,0,11971.169921875
2019-06-05 07:03:16,30,3,11971.169921875
2019-06-05 07:03:39,31,9,11971.169921875
2019-06-05 07:04:01,32,15,11971.169921875
2019-06-05 07:04:02,33,21,11971.169921875
2019-06-05 07:04:37,34,21,11971.169921875
2019-06-05 07:05:03,35,25,11971.169921875
2019-06-05 07:05:11,36,28,11971.169921875
2019-06-05 07:05:48,37,30,11971.169921875
2019-06-05 07:06:35,38,31,11971.169921875
2019-06-05 07:06:55,39,32,11971.169921875
2019-06-05 07:07:38,40,31,11971.169921875
2019-06-05 07:07:59,41,27,11971.169921875
2019-06-05 07:08:14,42,23,11971.169921875
2019-06-05 07:08:40,43,22,11971.169921875
2019-06-05 07:09:04,44,25,11971.169921875
2019-06-05 07:09:25,45,21,11971.169921875
2019-06-05 07:09:34,46,20,11971.169921875
2019-06-05 07:10:06,47,18,11971.169921875
2019-06-05 07:11:09,48,19,11971.169921875
2019-06-05 07:11:32,49,22,11971.169921875
2019-06-05 07:11:55,50,24,11971.169921875
2019-06-05 07:12:20,51,22,11971.169921875
2019-06-05 07:12:46,52,19,11971.169921875
2019-06-05 07:13:28,53,19,11971.169921875
2019-06-05 07:18:13,54,21,11971.169921875
2019-06-05 07:18:30,55,22,11971.169921875
2019-06-05 07:18:56,56,23,11971.169921875
2019-06-05 07:19:05,57,24,11971.169921875
2019-06-05 07:19:35,58,25,11971.169921875
2019-06-05 07:19:44,59,25,11971.169921875
2019-06-05 07:20:06,60,28,11971.169921875
2019-06-05 07:20:43,61,29,11971.169921875
2019-06-05 07:21:03,62,32,11971.169921875
2019-06-05 07:21:54,63,30,11971.169921875
2019-06-05 07:22:12,64,33,11971.169921875
2019-06-05 07:22:37,65,31,11971.169921875
2019-06-05 07:22:54,66,30,11971.169921875
2019-06-05 07:23:20,67,30,11971.169921875
2019-06-05 07:23:39,68,27,11971.169921875
2019-06-05 07:24:07,69,27,11971.169921875
2019-06-05 07:24:21,70,25,11971.169921875
2019-06-05 07:25:13,71,27,11971.169921875
2019-06-05 07:25:27,72,31,11971.169921875
2019-06-05 07:25:51,73,36,11971.169921875
2019-06-05 07:26:11,74,37,11971.169921875
2019-06-05 07:26:36,75,39,11971.169921875
2019-06-05 07:26:58,76,42,11971.169921875
2019-06-05 07:27:21,77,47,11971.169921875
2019-06-05 07:28:04,78,50,11971.169921875
2019-06-05 07:28:34,79,51,11971.169921875
2019-06-05 07:28:52,80,53,11971.169921875
2019-06-05 07:33:13,81,50,11971.169921875
2019-06-05 07:33:34,82,48,11971.169921875
2019-06-05 07:34:05,83,45,11971.169921875
2019-06-05 07:34:29,84,42,11971.169921875
2019-06-05 07:34:40,85,36,11971.169921875
2019-06-05 07:35:06,86,36,11971.169921875
2019-06-05 07:35:28,87,40,11971.169921875
2019-06-05 07:35:53,88,52,11971.169921875
2019-06-05 07:36:15,89,62,11971.169921875
2019-06-05 07:37:01,90,72,11971.169921875
2019-06-05 07:37:15,91,76,11971.169921875
2019-06-05 07:37:36,92,82,11971.169921875
2019-06-05 07:37:59,93,82,11971.169921875
2019-06-05 07:38:16,94,84,11971.169921875
2019-06-05 07:38:37,95,83,11971.169921875
2019-06-05 07:39:05,96,84,11971.169921875
2019-06-05 07:39:30,97,84,11971.169921875
2019-06-05 07:40:04,98,85,11971.169921875
2019-06-05 07:41:18,99,85,11971.169921875
2019-06-05 07:41:39,100,85,11971.169921875
2019-06-05 07:41:55,101,80,11971.169921875
2019-06-05 07:42:47,102,87,11971.169921875
2019-06-05 07:43:06,103,92,11971.169921875
2019-06-05 07:43:59,104,84,11971.169921875
2019-06-05 07:44:26,105,78,11971.169921875
2019-06-05 07:48:17,106,79,11971.169921875
2019-06-05 07:48:43,107,79,11971.169921875
2019-06-05 07:49:01,108,73,11971.169921875
2019-06-05 07:49:16,109,65,11971.169921875
2019-06-05 07:49:47,110,58,11971.169921875
2019-06-05 07:50:05,111,62,11971.169921875
2019-06-05 07:50:25,112,66,11971.169921875
2019-06-05 07:50:43,113,71,11971.169921875
2019-06-05 07:51:23,114,73,11971.169921875
2019-06-05 07:51:44,115,75,11971.169921875
2019-06-05 07:52:38,116,75,11971.169921875
2019-06-05 07:53:24,117,77,11971.169921875
2019-06-05 07:53:43,118,82,11971.169921875
2019-06-05 07:54:04,119,86,11971.169921875
2019-06-05 07:54:20,120,85,11971.169921875
2019-06-05 07:54:31,121,88,11971.169921875
2019-06-05 07:55:30,122,90,11971.169921875
2019-06-05 07:55:33,123,92,11971.169921875
2019-06-05 07:56:11,124,96,11971.169921875
2019-06-05 07:56:21,125,104,11971.169921875
2019-06-05 07:56:41,126,108,11971.169921875
2019-06-05 07:57:12,127,111,11971.169921875
2019-06-05 07:57:24,128,110,11971.169921875
2019-06-05 07:58:20,129,110,11971.169921875
2019-06-05 07:58:29,130,109,11971.169921875
2019-06-05 08:03:15,131,113,11971.169921875
2019-06-05 08:03:46,132,117,11971.169921875
2019-06-05 08:03:39,133,120,11971.169921875
2019-06-05 08:04:12,134,119,11971.169921875
2019-06-05 08:04:27,135,119,11971.169921875
2019-06-05 08:05:09,136,121,11971.169921875
2019-06-05 08:05:18,137,123,11971.169921875
2019-06-05 08:05:52,138,122,11971.169921875
2019-06-05 08:06:16,139,121,11971.169921875
2019-06-05 08:06:35,140,116,11971.169921875
2019-06-05 08:07:23,141,110,11971.169921875
2019-06-05 08:07:43,142,102,11971.169921875
2019-06-05 08:08:08,143,98,11971.169921875
2019-06-05 08:08:46,144,100,11971.169921875
2019-06-05 08:09:03,145,99,11971.169921875
2019-06-05 08:09:35,146,98,11971.169921875
2019-06-05 08:09:47,147,97,11971.169921875
2019-06-05 08:10:01,148,94,11971.169921875
2019-06-05 08:10:31,149,92,11971.169921875
2019-06-05 08:10:51,150,87,11971.169921875
2019-06-05 08:11:10,151,84,11971.169921875
2019-06-05 08:11:28,152,83,11971.169921875
2019-06-05 08:11:49,153,82,11971.169921875
2019-06-05 08:12:30,154,86,11971.169921875
2019-06-05 08:12:59,155,89,11971.169921875
2019-06-05 08:14:06,156,91,11971.169921875
2019-06-05 08:14:16,157,93,11971.169921875
2019-06-05 08:14:40,158,97,11971.169921875
2019-06-05 08:18:22,159,95,11971.169921875
2019-06-05 08:18:44,160,97,11971.169921875
2019-06-05 08:19:02,161,99,11971.169921875
2019-06-05 08:19:24,162,100,11971.169921875
2019-06-05 08:20:13,163,100,11971.169921875
2019-06-05 08:20:30,164,100,11971.169921875
2019-06-05 08:20:52,165,97,11971.169921875
2019-06-05 08:21:06,166,94,11971.169921875
2019-06-05 08:21:38,167,93,11971.169921875
2019-06-05 08:22:04,168,93,11971.169921875
2019-06-05 08:22:31,169,95,11971.169921875
2019-06-05 08:23:18,170,97,11971.169921875
2019-06-05 08:23:56,171,97,11971.169921875
2019-06-05 08:24:19,172,96,11971.169921875
2019-06-05 08:25:11,173,97,11971.169921875
2019-06-05 08:25:21,174,97,11971.169921875
2019-06-05 08:25:49,175,97,11971.169921875
2019-06-05 08:26:11,176,100,11971.169921875
2019-06-05 08:26:23,177,106,11971.169921875
2019-06-05 08:26:53,178,113,11971.169921875
2019-06-05 08:27:24,179,117,11971.169921875
2019-06-05 08:27:48,180,117,11971.169921875
2019-06-05 08:28:05,181,116,11971.169921875
2019-06-05 08:28:35,182,117,11971.169921875
2019-06-05 08:28:52,183,118,11971.169921875
2019-06-05 08:29:05,184,117,11971.169921875
2019-06-05 08:33:29,185,117,11971.169921875
2019-06-05 08:33:59,186,117,11971.169921875
2019-06-05 08:34:15,187,119,11971.169921875
2019-06-05 08:34:26,188,119,11971.169921875
2019-06-05 08:35:13,189,122,11971.169921875
2019-06-05 08:35:34,190,124,11971.169921875
2019-06-05 08:35:43,191,125,11971.169921875
2019-06-05 08:36:17,192,125,11971.169921875
2019-06-05 08:36:38,193,125,11971.169921875
2019-06-05 08:36:59,194,121,11971.169921875
2019-06-05 08:37:11,195,116,11971.169921875
2019-06-05 08:37:44,196,111,11971.169921875
2019-06-05 08:37:59,197,108,11971.169921875
2019-06-05 08:38:19,198,113,11971.169921875
2019-06-05 08:38:37,199,116,11971.169921875
2019-06-05 08:39:00,200,118,11971.169921875
2019-06-05 08:39:22,201,114,11971.169921875
2019-06-05 08:39:43,202,114,11971.169921875
2019-06-05 08:40:07,203,120,11971.169921875
2019-06-05 08:40:27,204,124,11971.169921875
2019-06-05 08:40:47,205,120,11971.169921875
2019-06-05 08:41:02,206,119,11971.169921875
2019-06-05 08:42:15,207,118,11971.169921875
2019-06-05 08:42:34,208,119,11971.169921875
2019-06-05 08:43:21,209,121,11971.169921875
2019-06-05 08:43:34,210,119,11971.169921875
2019-06-05 08:44:26,211,123,11971.169921875
2019-06-05 08:48:29,212,124,11971.169921875
2019-06-05 08:48:41,213,126,11971.169921875
2019-06-05 08:48:53,214,127,11971.169921875
2019-06-05 08:49:31,215,125,11971.169921875
2019-06-05 08:49:58,216,124,11971.169921875
2019-06-05 08:50:08,217,121,11971.169921875
2019-06-05 08:50:40,218,126,11971.169921875
2019-06-05 08:51:48,219,129,11971.169921875
2019-06-05 08:52:03,220,124,11971.169921875
2019-06-05 08:52:27,221,119,11971.169921875
2019-06-05 08:52:49,222,117,11971.169921875
2019-06-05 08:53:17,223,119,11971.169921875
2019-06-05 08:53:35,224,122,11971.169921875
2019-06-05 08:54:26,225,120,11971.169921875
2019-06-05 08:54:43,226,119,11971.169921875
2019-06-05 08:55:02,227,119,11971.169921875
2019-06-05 08:55:52,228,121,11971.169921875
2019-06-05 08:56:05,229,122,11971.169921875
2019-06-05 08:56:33,230,122,11971.169921875
2019-06-05 08:56:49,231,123,11971.169921875
2019-06-05 08:57:14,232,123,11971.169921875
2019-06-05 08:57:35,233,123,11971.169921875
2019-06-05 09:03:32,234,120,11971.169921875
2019-06-05 09:03:55,235,119,11971.169921875
2019-06-05 09:04:16,236,123,11971.169921875
2019-06-05 09:04:48,237,123,11971.169921875
2019-06-05 09:05:15,238,123,11971.169921875
2019-06-05 09:05:34,239,125,11971.169921875
2019-06-05 09:06:11,240,125,11971.169921875
2019-06-05 09:07:00,241,128,11971.169921875
2019-06-05 09:07:29,242,130,11971.169921875
2019-06-05 09:07:55,243,127,11971.169921875
2019-06-05 09:09:15,244,129,11971.169921875
2019-06-05 09:09:37,245,133,11971.169921875
2019-06-05 09:09:48,246,134,11971.169921875
2019-06-05 09:10:09,247,134,11971.169921875
2019-06-05 09:11:28,248,139,11971.169921875
2019-06-05 09:11:57,249,142,11971.169921875
2019-06-05 09:12:48,250,148,11971.169921875
2019-06-05 09:13:13,251,149,11971.169921875
2019-06-05 09:13:39,252,152,11971.169921875
2019-06-05 09:14:08,253,154,11971.169921875
2019-06-05 09:14:42,254,149,11971.169921875
2019-06-05 09:15:42,255,148,11971.169921875
2019-06-05 09:16:06,256,145,11971.169921875
2019-06-05 09:16:31,257,141,11971.169921875
2019-06-05 09:17:04,258,132,11971.169921875
2019-06-05 09:17:31,259,130,11971.169921875
2019-06-05 09:17:54,260,129,11971.169921875
2019-06-05 09:18:15,261,128,11971.169921875
2019-06-05 09:18:49,262,128,11971.169921875
2019-06-05 09:19:40,263,129,11971.169921875
2019-06-05 09:20:05,264,129,11971.169921875
2019-06-05 09:20:31,265,129,11971.169921875
2019-06-05 09:21:28,266,119,11971.169921875
2019-06-05 09:21:47,267,113,11971.169921875
2019-06-05 09:22:18,268,115,11971.169921875
2019-06-05 09:22:44,269,119,11971.169921875
2019-06-05 09:23:25,270,122,11971.169921875
2019-06-05 09:24:02,271,127,11971.169921875
2019-06-05 09:24:31,272,128,11971.169921875
2019-06-05 09:24:49,273,128,11971.169921875
2019-06-05 09:25:12,274,130,11971.169921875
2019-06-05 09:25:40,275,122,11971.169921875
2019-06-05 09:25:52,276,114,11971.169921875
2019-06-05 09:26:17,277,114,11971.169921875
2019-06-05 09:26:48,278,119,11971.169921875
2019-06-05 09:27:14,279,117,11971.169921875
2019-06-05 09:27:35,280,115,11971.169921875
2019-06-05 09:28:03,281,118,11971.169921875
2019-06-05 09:28:37,282,122,11971.169921875
2019-06-05 09:29:01,283,121,11971.169921875
2019-06-05 09:29:32,284,119,11971.169921875
2019-06-05 09:29:51,285,117,11971.169921875
2019-06-05 09:30:15,286,121,11971.169921875
2019-06-05 09:30:45,287,122,11971.169921875
2019-06-05 09:31:09,288,127,11971.169921875
2019-06-05 09:31:36,289,132,11971.169921875
2019-06-05 09:32:00,290,134,11971.169921875
2019-06-05 09:32:30,291,133,11971.169921875
2019-06-05 09:33:35,292,130,11971.169921875
2019-06-05 09:34:03,293,131,11971.169921875
2019-06-05 09:34:26,294,134,11971.169921875
2019-06-05 09:34:48,295,137,11971.169921875
2019-06-05 09:35:17,296,133,11971.169921875
2019-06-05 09:35:41,297,139,11971.169921875
2019-06-05 09:36:06,298,153,11971.169921875
2019-06-05 09:36:36,299,150,11971.169921875
2019-06-05 09:37:05,300,150,11971.169921875
2019-06-05 09:37:27,301,153,11971.169921875
2019-06-05 09:37:58,302,154,11971.169921875
2019-06-05 09:38:21,303,158,11971.169921875
2019-06-05 09:38:47,304,161,11971.169921875
2019-06-05 09:39:19,305,163,11971.169921875
2019-06-05 09:39:38,306,162,11971.169921875
